Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Груша Вильямс [Ашан],42 кКал,"0,4 г",0 г,"10,7 г"
Ашан,Груша Вяленая [Ашан],250 кКал,"2,5 г","0,5 г",63 г
Ашан,Груши Пакхам [Ашан],42 кКал,"0,7 г","0,2 г","10,9 г"
Ашан,Гуляш из Говядины [Ашан],335 кКал,"13,7 г",1 г,"67,7 г"
Ашан,Гуляш из Говядины Фермерский [Ашан],220 кКал,14 г,18 г,0 г
Ашан,"Гуляш из Свинины ""Фермерский"" [Ашан]",230 кКал,12 г,20 г,0 г
Ашан,Гуляш из Телятины [Ашан],100 кКал,"19,5 г","2,5 г",0 г
Ашан,Декор из Шоколада [Ашан],513 кКал,7 г,"27,6 г","55,5 г"
Ашан,Дениш с Мясной Начинкой [Ашан],340 кКал,9 г,20 г,37 г
Ашан,Десерт Ванильный [Ашан],179 кКал,"4,5 г","9,6 г","18,7 г"
Ашан,Десерт из Яблок с Бананами [Ашан],44 кКал,0 г,0 г,11 г
Ашан,Десерт Кокосовый [Ашан],186 кКал,"3,9 г","9,2 г","21,9 г"
Ашан,Десерт со Вкусом Ванили [Ашан],102 кКал,"2,5 г","0,9 г","21,1 г"
Ашан,Десерт Фруктовый Яблоко-Клубника [Ашан],69 кКал,"0,5 г","0,5 г",14 г
Ашан,Десерт Шоколадный [Ашан],173 кКал,"4,7 г","9,8 г","16,5 г"
Ашан,Десерт Яблочно-Банановый [Ашан],100 кКал,"0,5 г",0 г,25 г
Ашан,Джем Апельсиновый [Ашан],247 кКал,"0,5 г","0,5 г","59,6 г"
Ашан,Джем Клубничный [Ашан],240 кКал,0 г,0 г,60 г
Ашан,Джем Малина [Ашан],240 кКал,0 г,0 г,60 г
Ашан,Дижонская Горчица [Ашан],152 кКал,"7,5 г","11,5 г","3,6 г"
Ашан,Дижонская Горчица с Уксусом [Ашан],149 кКал,"7,2 г","11,5 г","3,2 г"
Ашан,Дикий Рис [Ашан],335 кКал,"13,7 г",1 г,"67,7 г"
Ашан,Дикий Рис Цицания [Ашан],350 кКал,13 г,1 г,72 г
Ашан,Донат с Шоколадной Глазурью [Ашан],441 кКал,"6,7 г",28 г,41 г
Ашан,Донат с Шоколадной Начинкой [Ашан],463 кКал,"5,9 г",29 г,43 г
Ашан,Донат с Ягодной Начинкой [Ашан],420 кКал,4 г,25 г,48 г
Ашан,Донат Тутти Фрутти [Ашан],311 кКал,7 г,12 г,47 г
Ашан,Дорадо [Ашан],96 кКал,"19,7 г","1,9 г",0 г
Ашан,Драники из Свеклы [Ашан],241 кКал,"4,8 г","13,3 г","25,6 г"
Ашан,Драники Картофельные [Ашан],184 кКал,"2,6 г","10,4 г","19,9 г"
Ашан,Дыня Тайская Сушеная [Ашан],341 кКал,7 г,10 г,82 г
Ашан,Европейский Гарнир [Ашан],28 кКал,2 г,"0,3 г","3,2 г"
Ашан,Ежевика Замороженная [Ашан],30 кКал,"1,5 г","0,5 г","4,5 г"
Ашан,Жареха [Ашан],154 кКал,"8,2 г","9,8 г","8,1 г"
Ашан,Жаркое по-Домашнему [Ашан],154 кКал,23 г,"4,5 г","2,5 г"
Ашан,Жерех Х/К [Ашан],191 кКал,32 г,7 г,0 г
Ашан,Жульен [Ашан],238 кКал,18 г,12 г,16 г
Ашан,Жульен из Курицы [Ашан],276 кКал,34 г,"5,9 г","1,7 г"
Ашан,Жульен с Грибами и Курицей [Ашан],670 кКал,32 г,48 г,12 г
Ашан,Запеканка Творожная [Ашан],240 кКал,"8,4 г","6,8 г","38,6 г"
Ашан,Запеканка Творожная с Ароматом Ванили [Ашан],190 кКал,13 г,9 г,14 г
Ашан,Запеканка Творожная с Изюмом [Ашан],239 кКал,"13,9 г",8 г,27 г
Ашан,Запеканка Творожная с Курагой [Ашан],236 кКал,"14,4 г",8 г,"25,9 г"
Ашан,Запеканка Творожная Черника [Ашан],180 кКал,12 г,8 г,15 г
Ашан,Запечённая Цветная Капуста [Ашан],115 кКал,"6,3 г","8,5 г","3,4 г"
Ашан,Заправка для Салата Оливковая с Травами [Ашан],100 кКал,1 г,5 г,12 г
Ашан,Заправка для Салата Цезарь [Ашан],270 кКал,2 г,24 г,12 г
Ашан,Звездочки Глазированные [Ашан],391 кКал,"6,1 г","1,1 г",90 г
Ашан,Зеленая Спаржа Мини в Банке [Ашан],27 кКал,"2,1 г",0 г,"3,1 г"
Ашан,Зерна Кунжута [Ашан],549 кКал,"21,2 г","45,1 г","6,1 г"
Ашан,Зефир Ананасовый [Ашан],342 кКал,"5,3 г","0,2 г",80 г
Ашан,Зефир в Глазури [Ашан],370 кКал,2 г,9 г,71 г
Ашан,Зефир Ванильный [Ашан],303 кКал,"0,9 г","0,1 г","82,9 г"
Ашан,Зефир Жизель с Начинкой [Ашан],261 кКал,"0,7 г",0 г,"64,2 г"
Ашан,Зефир Клубничный [Ашан],342 кКал,"5,3 г","0,2 г",80 г
Ашан,Зефир Крем-Брюле [Ашан],303 кКал,"0,9 г","0,1 г","82,9 г"
Ашан,Зефир с Печеньем в Шоколаде [Ашан],350 кКал,2 г,7 г,"85,5 г"
Ашан,Зефир Яблочный [Ашан],298 кКал,"0,3 г","0,1 г","68,9 г"
Ашан,Зефирные Палочки [Ашан],396 кКал,"2,7 г","12,4 г","68,6 г"
Ашан,Злаковые Хлопья с Шоколадом и Ванилью [Ашан],397 кКал,"7,4 г","5,3 г",77 г
Ашан,Злаковый Батончик Crousty [Ашан],419 кКал,"7,7 г","13,3 г","64,9 г"
Ашан,Золотые Завитки Слоеные с Корицей [Ашан],490 кКал,7 г,24 г,62 г
Ашан,Зубатка [Ашан],126 кКал,"19,6 г","5,3 г",0 г
Ашан,Изделие Хлебобулочное Чемпион [Ашан],298 кКал,13 г,"9,7 г","39,8 г"
Ашан,Изделия Булочные Сырные [Ашан],350 кКал,"0,3 г","0,8 г","85,9 г"
Ашан,Изюм Желтый Мелкий [Ашан],226 кКал,"4,8 г","0,5 г","60,7 г"
Ашан,Изюм Чёрный Мелкий [Ашан],290 кКал,"2,5 г","0,4 г",70 г
Ашан,Икра Баклажанная [Ашан],45 кКал,"1,5 г",1 г,"7,6 г"
Ашан,Икра из Баклажанов по-Домашнему [Ашан],41 кКал,1 г,1 г,7 г
Ашан,Икра из Кабачков по-Домашнему [Ашан],41 кКал,1 г,1 г,7 г
Ашан,Икра Минтая [Ашан],130 кКал,28 г,2 г,0 г
Ашан,Икра Мойвы [Ашан],486 кКал,5 г,50 г,4 г
Ашан,Икра Мойвы в Сырном Соусе [Ашан],364 кКал,"4,5 г","37,2 г","2,8 г"
Ашан,Икра Мойвы Пробойная [Ашан],57 кКал,10 г,3 г,0 г
Ашан,Икра Мойвы с Копченым Лососем в Соусе [Ашан],400 кКал,5 г,40 г,4 г
Ашан,Икра Палтуса [Ашан],107 кКал,20 г,3 г,0 г
Ашан,Икра Трески Весовая [Ашан],130 кКал,28 г,2 г,0 г
Ашан,Имбирь в Сахаре [Ашан],296 кКал,"0,9 г","0,3 г","53,7 г"
Ашан,Имбирь Маринованный [Ашан],30 кКал,"2,2 г",0 г,3 г
Ашан,Императорская Смесь [Ашан],23 кКал,"1,9 г","0,3 г","5,7 г"
Ашан,Индейка в Брусничном Соусе [Ашан],235 кКал,"16,7 г",14 г,"10,5 г"
Ашан,Инжир [Ашан],49 кКал,"0,7 г","0,2 г","13,7 г"
Ашан,Инжир Сушеный [Ашан],248 кКал,4 г,"1,2 г","55,3 г"
Ашан,Инжир Сушеный Отборный [Ашан],280 кКал,5 г,1 г,65 г
Ашан,"Йогурт 0,1% [Ашан]",37 кКал,"4,3 г","0,1 г","4,7 г"
Ашан,Йогурт 0% [Ашан],38 кКал,"4,4 г","0,1 г","5,2 г"
Ашан,Йогурт 0% на Прослойке из Клубники [Ашан],41 кКал,"4,4 г","0,1 г","5,5 г"
Ашан,"Йогурт 2,7% [Ашан]",91 кКал,"3,1 г","2,7 г","13,7 г"
Ашан,Йогурт Bifidus [Ашан],64 кКал,"3,8 г","3,5 г","4,3 г"
Ашан,Йогурт Fruits [Ашан],38 кКал,"4,1 г","0,1 г","5,2 г"
Ашан,Йогурт Nature [Ашан],45 кКал,4 г,"1,4 г","4,2 г"
Ашан,Йогурт Арома 0% [Ашан],37 кКал,"4,3 г","0,1 г","4,7 г"
Ашан,Йогурт Бифидус [Ашан],64 кКал,"3,8 г","3,2 г","4,3 г"
Ашан,Йогурт Ванильный [Ашан],111 кКал,"4,3 г","4,5 г","13,2 г"
Ашан,"Йогурт Натуральный 1,4% [Ашан]",45 кКал,4 г,"1,4 г","4,2 г"
Ашан,Йогурт Натуральный 2% [Ашан],57 кКал,"3,5 г",2 г,"6,2 г"
Ашан,Йогурт Обезжиренный [Ашан],37 кКал,"4,3 г","0,1 г","4,7 г"
Ашан,Йогурт с Массовой Долей Жира 0% [Ашан],38 кКал,"4,4 г","0,1 г","5,2 г"
Ашан,Йогурт со Вкусом Ванили [Ашан],97 кКал,"3,9 г","2,1 г","15,5 г"
Ашан,Йогурт Черника [Ашан],83 кКал,"3,3 г",2 г,13 г
Ашан,Йогурт Яблоко Банан [Ашан],83 кКал,"3,3 г",2 г,13 г
Ашан,Кабачки [Ашан],27 кКал,"0,6 г","0,3 г","5,7 г"
Ашан,Кабачки по-Домашнему [Ашан],50 кКал,"0,5 г",2 г,8 г
Ашан,Кабачки по-Тоскански [Ашан],65 кКал,1 г,3 г,9 г
Ашан,Кабачки Фаршированные Курицей [Ашан],65 кКал,"6,1 г",3 г,"4,3 г"
Ашан,Кабачок [Ашан],24 кКал,"0,6 г","0,3 г","4,6 г"
Ашан,Кабачок Фаршированный [Ашан],212 кКал,12 г,3 г,35 г
Ашан,Кайзерка с Сыром [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Какао [Ашан],273 кКал,"24,3 г",15 г,"10,2 г"
Ашан,Какао Bio [Ашан],367 кКал,8 г,"3,5 г",71 г
Ашан,Какао Натуральный [Ашан],273 кКал,"24,3 г",15 г,"10,2 г"
Ашан,Какао-Крупка Тёмный Шоколад со Стевией [Ашан],459 кКал,"5,6 г","33,8 г","33,1 г"
Ашан,Кальмар г/К с Пряностями [Ашан],87 кКал,"20,7 г","0,6 г",0 г
Ашан,Кальмар Г/К Со Специями [Ашан],94 кКал,15 г,"3,8 г",0 г
Ашан,Кальмар Гк [Ашан],335 кКал,38 г,25 г,0 г
Ашан,Кальмар Горячего Копчения [Ашан],110 кКал,18 г,"4,2 г",0 г
Ашан,Кальмар Горячего Копчения Рулет [Ашан],335 кКал,38 г,25 г,0 г
Ашан,Кальмар Горячего Копчения с Пряностями [Ашан],192 кКал,30 г,8 г,0 г
Ашан,Кальмар Натуральный [Ашан],106 кКал,20 г,2 г,2 г
Ашан,Кальмар по Шанхайски [Ашан],210 кКал,45 г,2 г,0 г
Ашан,Кальмар Полоски с/с [Ашан],266 кКал,62 г,2 г,0 г
Ашан,Кальмар со Вкусом Краба [Ашан],210 кКал,46 г,2 г,3 г
Ашан,Кальмар Стружка [Ашан],266 кКал,62 г,2 г,0 г
Ашан,Кальмар Сушеный [Ашан],301 кКал,70 г,1 г,3 г
Ашан,Кальмары Сушеные [Ашан],191 кКал,45 г,"0,3 г",2 г
Ашан,Камамбер [Ашан],305 кКал,19 г,"23,6 г","0,5 г"
Ашан,Камамбер Де Фамиль Фитнес [Ашан],205 кКал,24 г,12 г,0 г
Ашан,Камбала [Ашан],83 кКал,"16,5 г","1,8 г",0 г
Ашан,Камбала Вяленая [Ашан],130 кКал,28 г,2 г,0 г
Ашан,Каннеллони [Ашан],324 кКал,12 г,1 г,67 г
Ашан,Каперсы [Ашан],23 кКал,2 г,"0,4 г","1,1 г"
Ашан,Капкейк [Ашан],364 кКал,"4,7 г","18,1 г","45,9 г"
Ашан,Капуста Брокколи Вес [Ашан],33 кКал,"4,4 г","0,9 г","1,8 г"
Ашан,Капуста Квашеная [Ашан],19 кКал,"1,8 г",0 г,3 г
Ашан,Капуста Кольраби [Ашан],44 кКал,"2,8 г","0,1 г","7,9 г"
Ашан,Капуста Маринованная по-Корейски [Ашан],90 кКал,"1,4 г","6,5 г","6,4 г"
Ашан,Капуста с Клюквой [Ашан],107 кКал,"1,4 г","7,7 г","8,1 г"
Ашан,Капуста Тушёная [Ашан],94 кКал,"2,5 г","4,6 г","10,7 г"
Ашан,Капуста Тушеная [Ашан],94 кКал,"2,5 г","4,6 г","10,7 г"
Ашан,Капуста Тушёная с Грибами [Ашан],95 кКал,3 г,"6,7 г","5,5 г"
Ашан,Капучино в Капсулах [Ашан],469 кКал,19 г,"18,4 г","56,4 г"
Ашан,Карамельный Соус [Ашан],321 кКал,0 г,0 г,"80,3 г"
Ашан,Карп [Ашан],112 кКал,16 г,"5,3 г",0 г
Ашан,Картофель [Ашан],76 кКал,2 г,"0,4 г","16,1 г"
Ашан,Картофель Жареный с Грибами [Ашан],170 кКал,"4,7 г",12 г,42 г
Ашан,Картофель Запеченый в Сыре [Ашан],170 кКал,"4,7 г",12 г,42 г
Ашан,Картофель Молодой Запечённый [Ашан],246 кКал,"2,4 г","26,1 г","0,5 г"
Ашан,Картофель Отварной [Ашан],82 кКал,2 г,"0,4 г","16,7 г"
Ашан,Картофель Печеный [Ашан],112 кКал,"4,7 г","0,2 г",36 г
Ашан,Картофель по-Французски [Ашан],198 кКал,12 г,"0,3 г",23 г
Ашан,Картофель с Сыром [Ашан],141 кКал,"3,7 г","9,2 г","10,9 г"
Ашан,Картофель Фри [Ашан],221 кКал,"4,5 г","5,7 г",38 г
Ашан,Картофельное Пюре [Ашан],97 кКал,"2,5 г","3,4 г","14,2 г"
Ашан,Картофельное Пюре с Сыром и Зеленью [Ашан],140 кКал,"6,1 г","5,8 г","15,9 г"
Ашан,Картофельные Дольки в Кожуре [Ашан],110 кКал,8 г,"41,7 г",65 г
Ашан,Картофельные Котлеты [Ашан],182 кКал,3 г,"8,6 г","15,3 г"
Ашан,Каша Гурьевская [Ашан],120 кКал,2 г,3 г,20 г
Ашан,Каша Манная Гурьевская [Ашан],98 кКал,"2,8 г","3,8 г","12,9 г"
Ашан,Каша Овсяная [Ашан],329 кКал,"8,9 г","4,4 г","63,5 г"
Ашан,Каша Овсяная Молочная [Ашан],138 кКал,"5,1 г","6,5 г","14,9 г"
Ашан,Каша Овсяная с Бананом [Ашан],91 кКал,"3,4 г","0,7 г","17,7 г"
Ашан,Каша Овсяная с Клубникой [Ашан],351 кКал,"10,3 г","5,3 г","65,6 г"
Ашан,Каша Овсяная со Сливками [Ашан],100 кКал,"3,9 г","2,2 г","16,1 г"
Ашан,Каша Перловая с Грибами [Ашан],129 кКал,4 г,"4,3 г","19,9 г"
Ашан,Каша Пшенная Молочная [Ашан],102 кКал,"2,2 г","4,6 г","12,7 г"
Ашан,Каша Пшенная с Тыквой [Ашан],92 кКал,"2,9 г","1,6 г","16,5 г"
Ашан,Каша Пшенная Тыква [Ашан],95 кКал,2 г,3 г,15 г
Ашан,Каша Рисовая Молочная [Ашан],84 кКал,"1,1 г","4,1 г","10,5 г"
Ашан,Каша Рисовая с Папайей [Ашан],340 кКал,7 г,"0,5 г",77 г
Ашан,Каша Рисовая со Сливками [Ашан],117 кКал,"3,5 г","5,2 г","14,1 г"
Ашан,Каша Сытная [Ашан],347 кКал,"12,1 г","15,5 г","59,2 г"
Ашан,Каштановый Крем [Ашан],251 кКал,"1,1 г","0,7 г","59,2 г"
Ашан,Квас Живого Брожения [Ашан],30 кКал,2 г,0 г,6 г
Ашан,Кедровые Орехи [Ашан],670 кКал,12 г,61 г,19 г
Ашан,Кедровый Орех Очищенный [Ашан],603 кКал,"11,6 г",61 г,"19,3 г"
Ашан,Кекс Голландский [Ашан],397 кКал,"4,7 г","18,6 г","40,4 г"
Ашан,Кекс Дива [Ашан],425 кКал,"5,3 г","23,6 г","47,8 г"
Ашан,Кекс Мадлен [Ашан],323 кКал,"4,3 г","15,2 г",43 г
Ашан,Кекс Медовый Весовой [Ашан],345 кКал,"4,5 г","15,2 г","46,8 г"
