Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,Персики сушеные (дегидрированные),325 кКал,"4,89 г","1,03 г","83,18 г"
Фрукты_и_ягоды,"Персики сушеные (дегидрированные), тушеные",133 кКал,"2,01 г","0,42 г","34,14 г"
Фрукты_и_ягоды,"Персики сушеные, тушеные без сахара",77 кКал,"1,16 г","0,25 г","16,99 г"
Фрукты_и_ягоды,"Персики сушеные, тушеные с сахаром",103 кКал,"1,06 г","0,22 г","24,2 г"
Фрукты_и_ягоды,"Персики, консервированные в водной заливке",24 кКал,"0,44 г","0,06 г","4,81 г"
Фрукты_и_ягоды,"Персики, консервированные в легком сиропе",54 кКал,"0,45 г","0,03 г","13,25 г"
Фрукты_и_ягоды,"Персики, консервированные в насыщенном сиропе",74 кКал,"0,45 г","0,1 г","18,64 г"
Фрукты_и_ягоды,"Персики, консервированные в насыщенном сиропе, приправленные",75 кКал,"0,41 г","0,1 г","18,78 г"
Фрукты_и_ягоды,"Персики, консервированные в насыщенном сиропе, сухой продукт",72 кКал,"0,52 г","0,18 г","17,23 г"
Фрукты_и_ягоды,"Персики, консервированные в собственном соку",44 кКал,"0,63 г","0,03 г","10,27 г"
Фрукты_и_ягоды,"Персики, консервированные в экстра-легком сиропе",42 кКал,"0,4 г","0,1 г","10,1 г"
Фрукты_и_ягоды,"Персики, консервированные в экстра-насыщенном сиропе",96 кКал,"0,47 г","0,03 г","25,06 г"
Фрукты_и_ягоды,Персиковый компот. Консервы,88 кКал,"0,3 г","0,1 г","21,6 г"
Фрукты_и_ягоды,"Питанга (суринамская вишня), сырая",33 кКал,"0,8 г","0,4 г","7,49 г"
Фрукты_и_ягоды,"Плантан (овощной банан) жёлтый, жареный, латинский ресторан",236 кКал,"1,42 г","7,51 г","37,57 г"
Фрукты_и_ягоды,"Плантан (овощной банан) жёлтый, приготовленный",155 кКал,"1,52 г","0,16 г","39,17 г"
Фрукты_и_ягоды,"Плантан (овощной банан) жёлтый, сырой",122 кКал,"1,3 г","0,35 г","30,19 г"
Фрукты_и_ягоды,Плантан (овощной банан) зелёный жареный,309 кКал,"1,5 г","11,81 г","45,67 г"
Фрукты_и_ягоды,"Плантан (овощной банан) зелёный, вареный",121 кКал,"1,09 г","0,08 г","26,55 г"
